ID,UserSeq,Date,Instrument,Type,Side,Amount,Position,Price,Mark Price,Index Price,Cash Flow,Funding,Fee Rate,Fee Charged,Fee Balance,Change,Balance,Equity,Trade ID,Order ID,Info
356385429,1.69E+15,7/18/2023 20:35,BTC-PERPETUAL,trade,open sell,29760,-2536030,29762.5,29763.3,29754.68,0,0.00394413,0.05,0.00049996,0,-0.00049996,100.6499733,101.23,172687696,16770229436,Source: 'api:OfelyaRza'
356199284,1.69E+15,7/18/2023 12:42,BTC-PERPETUAL,trade,open sell,29820,-2506270,29819,29815.16,29801.29,0,0.00009924,0.05,0.00050002,0,-0.00050002,100.6504733,101.08,172594440,16765624012,Source: 'api:OfelyaRza'
356182459,1.69E+15,7/18/2023 12:08,BTC-PERPETUAL,trade,open sell,29920,-2476450,29918.5,29919.32,29907.08,0,0.0000419,0.05,0.00050003,0,-0.00050003,100.6509733,100.79,172586032,16765295019,Source: 'api:OfelyaRza'
356180420,1.69E+15,7/18/2023 12:02,BTC-PERPETUAL,trade,open sell,29930,-2446530,29926,29927.02,29913.66,0,0.00000416,0.05,0.00050007,0,-0.00050007,100.6514733,100.77,172585013,16765241858,Source: 'api:OfelyaRza'
356179172,1.69E+15,7/18/2023 11:59,BTC-PERPETUAL,trade,open sell,29770,-2416600,29899,29898.01,29884.85,0,0,0.05,0.00049784,0,-0.00049784,100.6519734,100.85,172584393,16765212172,Source: 'api:OfelyaRza'
356179171,1.69E+15,7/18/2023 11:59,BTC-PERPETUAL,trade,open sell,30,-2386830,29899,29898.01,29884.85,0,0,0.05,5.00E-07,0,-5.00E-07,100.6524713,100.85,172584392,16765212172,Source: 'api:OfelyaRza'
356179170,1.69E+15,7/18/2023 11:59,BTC-PERPETUAL,trade,open sell,100,-2386800,29899,29898.01,29884.85,0,0,0.05,0.00000167,0,-0.00000167,100.6524718,100.85,172584391,16765212172,Source: 'api:OfelyaRza'
356178444,1.69E+15,7/18/2023 11:58,BTC-PERPETUAL,trade,open sell,29910,-2386700,29907.5,29908.51,29898.12,0,0,0.05,0.00050004,0,-0.00050004,100.6524734,100.82,172584029,16765194393,Source: 'api:OfelyaRza'
356177297,1.69E+15,7/18/2023 11:56,BTC-PERPETUAL,trade,open sell,29110,-2356790,29878.5,29879.48,29875.61,0,0,0.05,0.00048714,0,-0.00048714,100.6529735,100.9,172583456,16765171521,Source: 'api:OfelyaRza'
356177296,1.69E+15,7/18/2023 11:56,BTC-PERPETUAL,trade,open sell,680,-2327680,29879,29879.48,29875.61,0,0,0.05,0.00001138,0,-0.00001138,100.6534606,100.9,172583455,16765171521,Source: 'api:OfelyaRza'
356177295,1.69E+15,7/18/2023 11:56,BTC-PERPETUAL,trade,open sell,100,-2327000,29884,29879.48,29875.61,0,0.00001222,0.05,0.00000167,0,-0.00000167,100.653472,100.9,172583454,16765171521,Source: 'api:OfelyaRza'
356174696,1.69E+15,7/18/2023 11:48,BTC-PERPETUAL,trade,open sell,6810,-2326900,29995.5,29995.06,29982.36,0,0,0.05,0.00011352,0,-0.00011352,100.6534737,100.6,172582157,16765093937,Source: 'api:OfelyaRza'
356174695,1.69E+15,7/18/2023 11:48,BTC-PERPETUAL,trade,open sell,16870,-2320090,29996,29995.06,29982.36,0,0,0.05,0.0002812,0,-0.0002812,100.6535872,100.6,172582156,16765093937,Source: 'api:OfelyaRza'
356174694,1.69E+15,7/18/2023 11:48,BTC-PERPETUAL,trade,open sell,5490,-2303220,29996.5,29995.06,29982.36,0,0,0.05,0.00009151,0,-0.00009151,100.6538684,100.6,172582155,16765093937,Source: 'api:OfelyaRza'
356174693,1.69E+15,7/18/2023 11:48,BTC-PERPETUAL,trade,open sell,20,-2297730,29997,29995.06,29982.36,0,0,0.049,3.30E-07,0,-3.30E-07,100.6539599,100.6,172582154,16765093937,Source: 'api:OfelyaRza'
356174692,1.69E+15,7/18/2023 11:48,BTC-PERPETUAL,trade,open sell,810,-2297710,29997,29995.06,29982.36,0,0,0.05,0.0000135,0,-0.0000135,100.6539602,100.6,172582153,16765093937,Source: 'api:OfelyaRza'
356174286,1.69E+15,7/18/2023 11:45,BTC-PERPETUAL,trade,open sell,30010,-2296900,30008.5,30010.15,30000.43,0,0,0.05,0.00050003,0,-0.00050003,100.6539737,100.56,172581952,16765066654,Source: 'api:OfelyaRza'
356173828,1.69E+15,7/18/2023 11:38,BTC-PERPETUAL,trade,open sell,30020,-2266890,30022,30022.66,30012.98,0,9.70E-07,0.05,0.00049997,0,-0.00049997,100.6544738,100.53,172581723,16765019045,Source: 'api:OfelyaRza'
356173442,1.69E+15,7/18/2023 11:33,BTC-PERPETUAL,trade,open sell,20050,-2236870,30050.5,30049.97,30035.56,0,0,0.05,0.00033361,0,-0.00033361,100.6549737,100.46,172581530,16764982184,Source: 'api:OfelyaRza'
356173441,1.69E+15,7/18/2023 11:33,BTC-PERPETUAL,trade,open sell,5000,-2216820,30050.5,30049.97,30035.56,0,0,0.05,0.00008319,0,-0.00008319,100.6553073,100.46,172581529,16764982184,Source: 'api:OfelyaRza'
356173440,1.69E+15,7/18/2023 11:33,BTC-PERPETUAL,trade,open sell,5000,-2211820,30050.5,30049.97,30035.56,0,1.00E-08,0.05,0.00008319,0,-0.00008319,100.6553905,100.46,172581528,16764982184,Source: 'api:OfelyaRza'
356173310,1.69E+15,7/18/2023 11:32,BTC-PERPETUAL,trade,open sell,29960,-2206820,30060,30059.3,30047.92,0,0,0.05,0.00049834,0,-0.00049834,100.6554737,100.44,172581465,16764972979,Source: 'api:OfelyaRza'
356173309,1.69E+15,7/18/2023 11:32,BTC-PERPETUAL,trade,open sell,100,-2176860,30060,30059.3,30047.92,0,0.00003519,0.05,0.00000166,0,-0.00000166,100.655972,100.44,172581464,16764972979,Source: 'api:OfelyaRza'
356137640,1.69E+15,7/18/2023 8:00,BTC-PERPETUAL,settlement,short,-2176760,-2176760,29970.79,0,0,0.58407786,0.00065252,-,0,0,0.58407786,100.6559737,100.66,,,
356013233,1.69E+15,7/17/2023 21:20,BTC-PERPETUAL,trade,open sell,29260,-2176760,30079,30080.79,30071.43,0,0,0.05,0.00048639,0,-0.00048639,100.0718958,100.39,172505503,16757146867,Source: 'api:OfelyaRza'
356013232,1.69E+15,7/17/2023 21:20,BTC-PERPETUAL,trade,open sell,600,-2147500,30079.5,30080.79,30071.43,0,0,0.05,0.00000997,0,-0.00000997,100.0723822,100.39,172505502,16757146867,Source: 'api:OfelyaRza'
356013231,1.69E+15,7/17/2023 21:20,BTC-PERPETUAL,trade,open sell,120,-2146900,30081,30080.79,30071.43,0,0,0.05,0.000002,0,-0.000002,100.0723922,100.39,172505501,16757146867,Source: 'api:OfelyaRza'
356013230,1.69E+15,7/17/2023 21:20,BTC-PERPETUAL,trade,open sell,100,-2146780,30081.5,30080.79,30071.43,0,0.00000789,0.05,0.00000166,0,-0.00000166,100.0723942,100.39,172505500,16757146867,Source: 'api:OfelyaRza'
356007750,1.69E+15,7/17/2023 21:05,BTC-PERPETUAL,trade,open sell,29970,-2146680,29970.5,29971,29966.23,0,0,0.05,0.00049999,0,-0.00049999,100.0723959,100.65,172502763,16757006086,Source: 'api:OfelyaRza'
356001874,1.69E+15,7/17/2023 20:47,BTC-PERPETUAL,trade,open sell,29840,-2116710,29937,29937.31,29940.35,0,0,0.05,0.00049838,0,-0.00049838,100.0728959,100.73,172499830,16756840696,Source: 'api:OfelyaRza'
356001873,1.69E+15,7/17/2023 20:47,BTC-PERPETUAL,trade,open sell,100,-2086870,29937,29937.31,29940.35,0,0,0.05,0.00000167,0,-0.00000167,100.0733942,100.73,172499829,16756840696,Source: 'api:OfelyaRza'
356001546,1.69E+15,7/17/2023 20:45,BTC-PERPETUAL,trade,open sell,16500,-2086770,29940.5,29938.81,29937.89,0,0,0.05,0.00027555,0,-0.00027555,100.0733959,100.73,172499666,16756823240,Source: 'api:OfelyaRza'
356001545,1.69E+15,7/17/2023 20:45,BTC-PERPETUAL,trade,open sell,13440,-2070270,29940.5,29938.81,29937.89,0,0,0.05,0.00022445,0,-0.00022445,100.0736715,100.73,172499665,16756823240,Source: 'api:OfelyaRza'
355996803,1.69E+15,7/17/2023 20:26,BTC-PERPETUAL,trade,open sell,29950,-2056830,29950,29952.54,29953.89,0,0,0.05,0.0005,0,-0.0005,100.0738959,100.7,172497295,16756653661,Source: 'api:OfelyaRza'
355996359,1.69E+15,7/17/2023 20:24,BTC-PERPETUAL,trade,open sell,29950,-2026880,29952.5,29951.67,29948.34,0,0,0.05,0.00049996,0,-0.00049996,100.0743959,100.7,172497073,16756635707,Source: 'api:OfelyaRza'
355996073,1.69E+15,7/17/2023 20:23,BTC-PERPETUAL,trade,open sell,29940,-1996930,29938,29941.28,29936.49,0,0,0.05,0.00050003,0,-0.00050003,100.0748959,100.72,172496930,16756626833,Source: 'api:OfelyaRza'
355995835,1.69E+15,7/17/2023 20:22,BTC-PERPETUAL,trade,open sell,29950,-1966990,29945.5,29943.88,29939.47,0,0,0.05,0.00050008,0,-0.00050008,100.0753959,100.72,172496811,16756617479,Source: 'api:OfelyaRza'
355995723,1.69E+15,7/17/2023 20:22,BTC-PERPETUAL,trade,open sell,29960,-1937040,29955.5,29956.47,29952.99,0,0,0.05,0.00050008,0,-0.00050008,100.075896,100.69,172496755,16756612644,Source: 'api:OfelyaRza'
355994381,1.69E+15,7/17/2023 20:17,BTC-PERPETUAL,trade,open sell,29990,-1907080,29984.5,29982.8,29982.17,0,0,0.05,0.00050009,0,-0.00050009,100.076396,100.64,172496084,16756569811,Source: 'api:OfelyaRza'
355992541,1.69E+15,7/17/2023 20:10,BTC-PERPETUAL,trade,open sell,29970,-1877090,29970.5,29971.48,29970.19,0,0,0.05,0.00049999,0,-0.00049999,100.0768961,100.66,172495164,16756497609,Source: 'api:OfelyaRza'
355990736,1.69E+15,7/17/2023 20:04,BTC-PERPETUAL,trade,open sell,29970,-1847120,29971,29971.89,29967.04,0,0,0.05,0.00049998,0,-0.00049998,100.0773961,100.66,172494262,16756440178,Source: 'api:OfelyaRza'
355986712,1.69E+15,7/17/2023 19:55,BTC-PERPETUAL,trade,open sell,10,-1817150,29873.5,29875.8,29871.33,0,0,0.051,1.70E-07,0,-1.70E-07,100.0778961,100.86,172492254,16756347197,Source: 'api:OfelyaRza'
355986711,1.69E+15,7/17/2023 19:55,BTC-PERPETUAL,trade,open sell,29870,-1817140,29873.5,29875.8,29871.33,0,0,0.05,0.00049994,0,-0.00049994,100.0778963,100.86,172492253,16756347197,Source: 'api:OfelyaRza'
355986682,1.69E+15,7/17/2023 19:55,BTC-PERPETUAL,trade,open sell,29880,-1787270,29873.5,29876.9,29871.08,0,0.00000406,0.05,0.00050011,0,-0.00050011,100.0783962,100.85,172492239,16756345584,Source: 'api:OfelyaRza'
355985890,1.69E+15,7/17/2023 19:52,BTC-PERPETUAL,trade,open sell,23160,-1757390,29862.5,29862.76,29853.32,0,0,0.05,0.00038778,0,-0.00038778,100.0788963,100.88,172491843,16756319390,Source: 'api:OfelyaRza'
355985889,1.69E+15,7/17/2023 19:52,BTC-PERPETUAL,trade,open sell,6720,-1734230,29862.5,29862.76,29853.32,0,5.70E-07,0.05,0.00011252,0,-0.00011252,100.0792841,100.88,172491842,16756319390,Source: 'api:OfelyaRza'
355985436,1.69E+15,7/17/2023 19:51,BTC-PERPETUAL,trade,open sell,20,-1727510,29862,29846.9,29835.82,0,0,0.051,3.40E-07,0,-3.40E-07,100.0793966,100.91,172491616,16756304334,Source: 'api:OfelyaRza'
355985435,1.69E+15,7/17/2023 19:51,BTC-PERPETUAL,trade,open sell,29860,-1727490,29862,29846.9,29835.82,0,0.00163315,0.05,0.00049997,0,-0.00049997,100.079397,100.91,172491615,16756304334,Source: 'api:OfelyaRza'
355788271,1.69E+15,7/17/2023 9:02,BTC-PERPETUAL,trade,open sell,29740,-1697630,30287.5,30289.45,30287.62,0,0,0.05,0.00049096,0,-0.00049096,100.0798969,100.08,172392200,16749951402,Source: 'api:OfelyaRza'
355788270,1.69E+15,7/17/2023 9:02,BTC-PERPETUAL,trade,open sell,550,-1667890,30287.5,30289.45,30287.62,0,0,0.05,0.00000908,0,-0.00000908,100.0803879,100.08,172392199,16749951402,Source: 'api:OfelyaRza'
355766730,1.69E+15,7/17/2023 8:00,BTC-PERPETUAL,settlement,short,-1667340,-1667340,30290.28,0,0,0.00491022,0,-,0,0,0.00491022,100.080397,100.08,,,
355756639,1.69E+15,7/17/2023 7:58,BTC-PERPETUAL,trade,open sell,30280,-1667340,30281.5,30283.48,30281.94,0,0.00000389,0.05,0.00049998,0,-0.00049998,100.0754867,100.09,172380118,16749516861,Source: 'api:OfelyaRza'
355657479,1.69E+15,7/16/2023 21:07,BTC-PERPETUAL,trade,open sell,30190,-1637060,30293,30293.85,30290.09,0,0,0.05,0.0004983,0,-0.0004983,100.0759867,100.07,172330618,16744867425,Source: 'api:OfelyaRza'
355657478,1.69E+15,7/16/2023 21:07,BTC-PERPETUAL,trade,open sell,100,-1606870,30293,30293.85,30290.09,0,0,0.05,0.00000165,0,-0.00000165,100.076485,100.07,172330617,16744867425,Source: 'api:OfelyaRza'
355657475,1.69E+15,7/16/2023 21:06,BTC-PERPETUAL,trade,open sell,30290,-1606770,30293,30293.62,30290.01,0,0,0.05,0.00049995,0,-0.00049995,100.0764867,100.08,172330616,16744865973,Source: 'api:OfelyaRza'
355657411,1.69E+15,7/16/2023 21:04,BTC-PERPETUAL,trade,open sell,30290,-1576480,30291.5,30292.51,30288.68,0,0,0.05,0.00049998,0,-0.00049998,100.0769866,100.08,172330584,16744850539,Source: 'api:OfelyaRza'
355657323,1.69E+15,7/16/2023 21:01,BTC-PERPETUAL,trade,open sell,30290,-1546190,30290.5,30291.62,30288.07,0,0,0.05,0.00049999,0,-0.00049999,100.0774866,100.08,172330544,16744831104,Source: 'api:OfelyaRza'
355657095,1.69E+15,7/16/2023 20:51,BTC-PERPETUAL,trade,open sell,30310,-1515900,30310.5,30310.18,30295.55,0,0.00000162,0.05,0.00049999,0,-0.00049999,100.0779866,100.05,172330430,16744757740,Source: 'api:OfelyaRza'
355656963,1.69E+15,7/16/2023 20:45,BTC-PERPETUAL,trade,open sell,260,-1485590,30310.5,30311.36,30304.99,0,0,0.05,0.00000429,0,-0.00000429,100.0784866,100.05,172330364,16744716158,Source: 'api:OfelyaRza'
355656962,1.69E+15,7/16/2023 20:45,BTC-PERPETUAL,trade,open sell,30050,-1485330,30310.5,30311.36,30304.99,0,0,0.05,0.0004957,0,-0.0004957,100.0784909,100.05,172330363,16744716158,Source: 'api:OfelyaRza'
355648106,1.69E+15,7/16/2023 19:40,BTC-PERPETUAL,trade,open sell,24910,-1455280,30270,30270.13,30267.19,0,0,0.05,0.00041146,0,-0.00041146,100.0789866,100.11,172325940,16744234525,Source: 'api:OfelyaRza'
355648105,1.69E+15,7/16/2023 19:40,BTC-PERPETUAL,trade,open sell,5360,-1430370,30270,30270.13,30267.19,0,0,0.05,0.00008854,0,-0.00008854,100.079398,100.11,172325939,16744234525,Source: 'api:OfelyaRza'
355648102,1.69E+15,7/16/2023 19:40,BTC-PERPETUAL,trade,open sell,30270,-1425010,30270,30270.11,30267.19,0,0,0.05,0.0005,0,-0.0005,100.0794866,100.12,172325938,16744234295,Source: 'api:OfelyaRza'
355636479,1.69E+15,7/16/2023 19:07,BTC-PERPETUAL,trade,open sell,30210,-1394740,30309,30309.49,30303.92,0,0,0.05,0.00049837,0,-0.00049837,100.0799866,100.06,172320127,16743988896,Source: 'api:OfelyaRza'
355636478,1.69E+15,7/16/2023 19:07,BTC-PERPETUAL,trade,open sell,100,-1364530,30309,30309.49,30303.92,0,0,0.05,0.00000165,0,-0.00000165,100.0804849,100.06,172320126,16743988896,Source: 'api:OfelyaRza'
355636475,1.69E+15,7/16/2023 19:07,BTC-PERPETUAL,trade,open sell,30310,-1364430,30309,30309.24,30303.67,0,0,0.05,0.00050002,0,-0.00050002,100.0804866,100.06,172320125,16743988621,Source: 'api:OfelyaRza'
355636463,1.69E+15,7/16/2023 19:07,BTC-PERPETUAL,trade,open sell,30210,-1334120,30309,30307.87,30304.71,0,0,0.05,0.00049837,0,-0.00049837,100.0809866,100.06,172320119,16743985043,Source: 'api:OfelyaRza'
355636462,1.69E+15,7/16/2023 19:07,BTC-PERPETUAL,trade,open sell,100,-1303910,30309,30307.87,30304.71,0,0,0.05,0.00000165,0,-0.00000165,100.081485,100.06,172320118,16743985043,Source: 'api:OfelyaRza'
355636459,1.69E+15,7/16/2023 19:07,BTC-PERPETUAL,trade,open sell,30310,-1303810,30309,30307.05,30304.21,0,0,0.05,0.00050002,0,-0.00050002,100.0814866,100.06,172320117,16743984710,Source: 'api:OfelyaRza'
355636337,1.69E+15,7/16/2023 19:05,BTC-PERPETUAL,trade,open sell,30230,-1273500,30314,30316.61,30310.47,0,0,0.05,0.00049862,0,-0.00049862,100.0819866,100.05,172320056,16743970264,Source: 'api:OfelyaRza'
355636336,1.69E+15,7/16/2023 19:05,BTC-PERPETUAL,trade,open sell,90,-1243270,30314,30316.61,30310.47,0,0,0.05,0.00000148,0,-0.00000148,100.0824852,100.05,172320055,16743970264,Source: 'api:OfelyaRza'
355636333,1.69E+15,7/16/2023 19:05,BTC-PERPETUAL,trade,open sell,30220,-1243180,30314,30316.13,30309.69,0,0,0.05,0.00049845,0,-0.00049845,100.0824867,100.05,172320054,16743969881,Source: 'api:OfelyaRza'
355636332,1.69E+15,7/16/2023 19:05,BTC-PERPETUAL,trade,open sell,100,-1212960,30314,30316.13,30309.69,0,0,0.05,0.00000165,0,-0.00000165,100.0829852,100.05,172320053,16743969881,Source: 'api:OfelyaRza'
355636245,1.69E+15,7/16/2023 19:04,BTC-PERPETUAL,trade,open sell,30320,-1212860,30317.5,30318.36,30318.21,0,0,0.05,0.00050004,0,-0.00050004,100.0829868,100.05,172320010,16743962928,Source: 'api:OfelyaRza'
355636231,1.69E+15,7/16/2023 19:04,BTC-PERPETUAL,trade,open sell,30320,-1182540,30315.5,30316.76,30316.67,0,0,0.05,0.00050007,0,-0.00050007,100.0834869,100.05,172320003,16743962451,Source: 'api:OfelyaRza'
355635841,1.69E+15,7/16/2023 19:01,BTC-PERPETUAL,trade,open sell,30200,-1152220,30299,30297.65,30295.47,0,0,0.05,0.00049837,0,-0.00049837,100.0839869,100.07,172319808,16743944411,Source: 'api:OfelyaRza'
355635840,1.69E+15,7/16/2023 19:01,BTC-PERPETUAL,trade,open sell,100,-1122020,30299,30297.65,30295.47,0,0,0.05,0.00000165,0,-0.00000165,100.0844853,100.07,172319807,16743944411,Source: 'api:OfelyaRza'
355635555,1.69E+15,7/16/2023 18:58,BTC-PERPETUAL,trade,open sell,30290,-1121920,30283.5,30284.49,30281.73,0,0,0.05,0.00050011,0,-0.00050011,100.084487,100.09,172319665,16743914348,Source: 'api:OfelyaRza'
355635237,1.69E+15,7/16/2023 18:56,BTC-PERPETUAL,trade,open sell,400,-1091630,30279,30275.27,30266.73,0,0,0.05,0.00000661,0,-0.00000661,100.0849871,100.1,172319506,16743901037,Source: 'api:OfelyaRza'
355635236,1.69E+15,7/16/2023 18:56,BTC-PERPETUAL,trade,open sell,29870,-1091230,30279.5,30275.27,30266.73,0,0,0.05,0.00049324,0,-0.00049324,100.0849937,100.1,172319505,16743901037,Source: 'api:OfelyaRza'
355633584,1.69E+15,7/16/2023 18:41,BTC-PERPETUAL,trade,open sell,30210,-1061360,30309,30310.63,30306.2,0,0,0.05,0.00049837,0,-0.00049837,100.0854869,100.06,172318680,16743781520,Source: 'api:OfelyaRza'
355633583,1.69E+15,7/16/2023 18:41,BTC-PERPETUAL,trade,open sell,100,-1031150,30309,30310.63,30306.2,0,0.00000515,0.05,0.00000165,0,-0.00000165,100.0859853,100.06,172318679,16743781520,Source: 'api:OfelyaRza'
355632071,1.69E+15,7/16/2023 18:38,BTC-PERPETUAL,trade,open sell,30340,-1031050,30343.5,30345.01,30338.92,0,0,0.05,0.00049994,0,-0.00049994,100.0859869,100.02,172317925,16743759971,Source: 'api:OfelyaRza'
355618113,1.69E+15,7/16/2023 17:26,BTC-PERPETUAL,trade,open sell,30410,-1000710,30405.5,30406.47,30401.24,0,0.00032197,0.05,0.00050007,0,-0.00050007,100.0864869,99.96,172310959,16743231379,Source: 'api:OfelyaRza'
355516845,1.69E+15,7/16/2023 8:00,BTC-PERPETUAL,settlement,short,-970300,-970300,30283.65,0,0,0.04444212,0.00014826,-,0,0,0.04444212,100.0869869,100.09,,,
355403722,1.69E+15,7/15/2023 21:06,BTC-PERPETUAL,trade,open sell,360,-970300,30317.5,30316.77,30306.66,0,0,0.05,0.00000594,0,-0.00000594,100.0425448,100.05,172207769,16734053044,Source: 'api:OfelyaRza'
355403721,1.69E+15,7/15/2023 21:06,BTC-PERPETUAL,trade,open sell,29960,-969940,30317.5,30316.77,30306.66,0,0,0.05,0.0004941,0,-0.0004941,100.0425508,100.05,172207768,16734053044,Source: 'api:OfelyaRza'
355403693,1.69E+15,7/15/2023 21:02,BTC-PERPETUAL,trade,open sell,30320,-939980,30317.5,30317.65,30309.07,0,0,0.05,0.00050004,0,-0.00050004,100.0430449,100.05,172207755,16734022146,Source: 'api:OfelyaRza'
355403517,1.69E+15,7/15/2023 20:56,BTC-PERPETUAL,trade,open sell,30320,-909660,30320,30320.67,30317.78,0,0,0.05,0.0005,0,-0.0005,100.0435449,100.05,172207671,16733977070,Source: 'api:OfelyaRza'
355403485,1.69E+15,7/15/2023 20:53,BTC-PERPETUAL,trade,open sell,30230,-879340,30320,30320.48,30317.38,0,0,0.05,0.00049852,0,-0.00049852,100.0440449,100.05,172207655,16733953860,Source: 'api:OfelyaRza'
